"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0662","(651) 458-8179","8655 E Point Douglas Rd S  Cottage Grove, MN ","Cottage Grove","MN","55016","100","199","102","PFresh","T0662.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0663","(507) 625-1011","1850 Adams St  Mankato, MN ","Mankato","MN","56001","100","199","111","PFresh","T0663.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0664","(763) 553-0302","4175 Vinewood Ln N  Plymouth, MN ","Plymouth","MN","55442","100","191","131","Super T","T0664.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0665","(941) 925-3377","8401 S Tamiami Trl  Sarasota, FL ","Sarasota","FL","34238","300","396","354","PFresh","T0665.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0666","(614) 798-8160","6000 Sawmill Rd  Dublin, OH ","Columbus NW","OH","43017","400","494","444","PFresh","T0666.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0669","(904) 464-0043","9041 Southside Blvd  Jacksonville, FL ","Southside","FL","32256","300","393","315","PFresh","T0669.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0670","(217) 546-5003","3445 Freedom Dr  Springfield, IL ","Springfield","IL","62704","100","192","147","PFresh","T0670.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0671","(231) 947-2992","3130 S Airport Rd W  Traverse City, MI ","Traverse City","MI","49684","100","195","136","PFresh","T0671.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0672","(989) 832-0200","6820 Eastman Ave  Midland, MI ","Midland","MI","48642","100","195","135","PFresh","T0672.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0673","(517) 788-3900","1076 Jackson Xing  Jackson, MI ","Jackson","MI","49202","100","195","148","PFresh","T0673.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0674","(618) 997-8174","3000 W Deyoung St  Marion, IL ","Marion","IL","62959","100","194","118","PFresh","T0674.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0675","(707) 426-1105","2059 Cadenasso Dr  Fairfield, CA ","Fairfield","CA","94533","200","290","247","PFresh","T0675.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0676","(831) 442-0547","1640 N Main St  Salinas, CA ","Salinas","CA","93906","200","290","245","PFresh","T0676.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0677","(714) 921-9091","8148 E Santa Ana Canyon Rd  Anaheim, CA ","Anaheim Hills","CA","92808","200","296","244","PFresh","T0677.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0679","(208) 772-7523","315 W Canfield Ave  Coeur d'Alene, ID ","Coeur d'Alene","ID","83815","100","198","161","PFresh","T0679.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0680","(702) 451-5959","605 N Stephanie St  Henderson, NV ","Henderson","NV","89014","200","292","243","PFresh","T0680.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0681","(253) 850-9710","26301 104th Ave SE  Kent, WA ","Kent","WA","98030","100","198","159","PFresh","T0681.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0682","(901) 756-6011","9235 Poplar Ave  Germantown, TN ","Germantown","TN","38138","300","397","332","PFresh","T0682.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0684","(281) 364-1281","1100 Lake Woodlands Dr  The Woodlands, TX ","Woodlands","TX","77380","300","392","304","PFresh","T0684.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0685","(661) 265-0906","39440 10th St W  Palmdale, CA ","Palmdale","CA","93551","200","294","219","PFresh","T0685.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0686","(850) 494-9070","4711 Bayou Blvd  Pensacola, FL ","Pensacola","FL","32503","300","393","359","PFresh","T0686.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0687","(352) 376-5260","3970 SW Archer Rd  Gainesville, FL ","Gainesville","FL","32608","300","393","324","PFresh","T0687.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0688","(386) 257-4778","2380 W International Speedway Blvd  Daytona Beach, FL ","Daytona Beach","FL","32114","300","393","313","PFresh","T0688.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0689","(321) 727-3238","2750 W New Haven Ave  Melbourne Village, FL ","Melbourne","FL","32904","300","393","360","PFresh","T0689.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0690","(941) 255-1181","1400A Tamiami Trl  Port Charlotte, FL ","Port Charlotte","FL","33948","300","396","320","PFresh","T0690.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0692","(415) 892-3313","200 Vintage Way  Novato, CA ","Novato","CA","94945","200","290","212","PFresh","T0692.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0693","(763) 425-5400","7535 W Broadway Ave  Brooklyn Park, MN ","Brooklyn Park","MN","55428","100","191","131","PFresh","T0693.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0694","(651) 735-7083","7200 Valley Creek Plz  Woodbury, MN ","Woodbury","MN","55125","100","199","102","PFresh","T0694.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0695","(615) 771-2093","1701 Galleria Blvd  Franklin, TN ","Cool Springs","TN","37067","300","394","369","PFresh","T0695.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0696","(360) 757-6737","199 Cascade Mall Dr  Burlington, WA ","Burlington","WA","98233","100","198","157","PFresh","T0696.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0699","(208) 736-0700","1611 Blue Lakes Blvd N  Twin Falls, ID ","Twin Falls ","ID","83301","200","297","251","PFresh","T0699.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0700","(520) 219-9862","10555 N Oracle Rd  Oro Valley, AZ ","Oro Valley","AZ","85737","200","291","229","PFresh","T0700.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0731","(219) 924-1527","10451 Indianapolis Blvd  Highland, IN ","Highland","IN","46322","100","192","145","PFresh","T0731.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0732","(708) 863-6830","2901 S Cicero Ave  Cicero, IL ","Cicero","IL","60804","100","192","145","PFresh","T0732.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0733","(618) 659-3200","2350 Troy Rd  Edwardsville, IL ","Edwardsville","IL","62025","100","194","118","PFresh","T0733.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0734","(229) 888-1333","2721 Dawson Rd  Albany, GA ","Albany","GA","31707","300","393","348","PFresh","T0734.PMT@Target.com","1/16/2017","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0735","(520) 452-0035","4151 E Highway 90  Sierra Vista, AZ ","Sierra Vista","AZ","85635","200","291","229","PFresh","T0735.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0736","(951) 371-1872","1290 Hamner Ave  Norco, CA ","Norco","CA","92860","200","292","232","PFresh","T0736.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0737","(510) 222-0558","1400 Fitzgerald Dr  Pinole, CA ","Pinole","CA","94564","200","290","211","PFresh","T0737.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0738","(209) 833-3494","2800 Naglee Rd  Tracy, CA ","Tracy","CA","95304","200","295","218","PFresh","T0738.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0739","(719) 540-2366","1630 E Cheyenne Mountain Blvd  Colorado Springs, CO ","S Colorado Springs ","CO","80906","200","297","254","PFresh","T0739.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0740","(850) 243-4188","250 E Miracle Strip Pkwy  Mary Esther, FL ","Mary Esther","FL","32569","300","393","348","PFresh","T0740.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0746","(305) 386-1244","15005 SW 88th St  Miami, FL ","Kendall","FL","33196","300","396","349","PFresh","T0746.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0747","(770) 338-4460","875 Lawrenceville Suwanee RdSte 4000  Lawrenceville, GA ","Lawrenceville","GA","30043","300","394","346","PFresh","T0747.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0749","(770) 476-5548","5950 State Bridge Rd  Duluth, GA ","Riverwood","GA","30097","300","394","335","PFresh","T0749.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0750","(229) 242-0330","1815 Norman Dr  Valdosta, GA ","Valdosta","GA","31601","300","393","348","PFresh","T0750.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0751","(651) 483-9637","975 County Road E  Vadnais Heights, MN ","Vadnais Heights","MN","55127","100","199","126","PFresh","T0751.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0752","(573) 635-8401","735 W Stadium Blvd  Jefferson City, MO ","Jefferson City","MO","65109","100","194","123","PFresh","T0752.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0753","(847) 202-5120","679 E Dundee Rd  Palatine, IL ","Palatine","IL","60074","100","196","112","PFresh","T0753.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0754","(601) 956-1150","6365 I 55 N  Jackson, MS ","North Jackson","MS","39213","300","393","359","PFresh","T0754.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0755","(910) 860-4400","2056 Skibo Rd  Fayetteville, NC ","Fayetteville","NC","28314","400","492","464","PFresh","T0755.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0756","(423) 854-8899","2116 N Roan St  Johnson City, TN ","Johnson City ","TN","37601","300","395","351","PFresh","T0756.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0757","(270) 686-7033","5151 Frederica St  Owensboro, KY ","Owensboro ","KY","42301","400","494","458","PFresh","T0757.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0758","(817) 274-7611","8550 East Fwy  Fort Worth, TX ","Eastchase","TX","76120","300","391","321","PFresh","T0758.PMT@Target.com","2/27/2017","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0759","(703) 490-3242","2460 Prince William Pkwy  Woodbridge, VA ","Potomac Mills","VA","22192","400","492","466","PFresh","T0759.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0760","(509) 248-3314","12 N Fair Ave  Yakima, WA ","Yakima","WA","98901","100","198","166","PFresh","T0760.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0761","(951) 652-9585","3527 W Florida Ave  Hemet, CA ","Hemet","CA","92545","200","292","205","PFresh","T0761.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0762","(704) 556-7082","9531 South Blvd  Charlotte, NC ","Pineville","NC","28273","300","395","355","PFresh","T0762.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0766","(541) 330-1434","63435 N Highway 97  Bend, OR ","Bend","OR","97701","100","198","158","PFresh","T0766.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0767","(909) 394-0335","888 W Arrow Hwy  San Dimas, CA ","San Dimas","CA","91773","200","292","206","PFresh","T0767.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0768","(801) 565-0006","6748 Redwood Rd  West Jordan, UT ","West Jordan ","UT","84084","200","297","255","PFresh","T0768.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0769","(575) 532-5899","2541 E Lohman AveSte A  Las Cruces, NM ","Las Cruces","NM","88011","200","291","227","PFresh","T0769.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0770","(432) 699-7500","4001 N Midland Dr  Midland, TX ","Midland","TX","79707","300","391","321","PFresh","T0770.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0771","(210) 977-8552","2810 SW Military Dr  San Antonio, TX ","SW Military Drive","TX","78224","300","391","327","PFresh","T0771.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0772","(540) 786-6800","1180 Carl D Silver Pkwy  Fredericksburg, VA ","Fredericksburg","VA","22401","400","492","466","PFresh","T0772.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0773","(317) 839-4027","2673 E Main St  Plainfield, IN ","Plainfield","IN","46168","100","194","138","PFresh","T0773.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0774","(417) 659-8755","3151 E 7th St  Joplin, MO ","Joplin","MO","64801","300","397","368","PFresh","T0774.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0775","(903) 939-1900","7003 S Broadway Ave  Tyler, TX ","Tyler","TX","75703","300","397","302","PFresh","T0775.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0776","(313) 371-9751","18000 Vernier Rd  Harper Woods, MI ","Eastland","MI","48225","100","195","134","PFresh","T0776.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0778","(770) 719-9766","107 Pavilion Pkwy  Fayetteville, GA ","Fayetteville ","GA","30214","300","394","336","PFresh","T0778.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0779","(270) 769-6402","1631 Ring Rd  Elizabethtown, KY ","Elizabethtown ","KY","42701","400","494","458","PFresh","T0779.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0780","(502) 493-8717","4640 Taylorsville Rd  Louisville, KY ","Jeffersontown","KY","40220","400","494","405","PFresh","T0780.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0792","(440) 842-9001","6850 Ridge Rd  Parma, OH ","Parma","OH","44129","400","494","463","PFresh","T0792.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0793","(330) 928-0014","449 Howe Ave  Cuyahoga Falls, OH ","Cuyahoga Falls","OH","44221","400","494","414","PFresh","T0793.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0794","(330) 494-2153","5584 Dressler Rd NW  North Canton, OH ","Canton","OH","44720","400","494","414","PFresh","T0794.PMT@Target.com","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MD","TEMPLATE","T0795","(865) 947-7636","6670 Clinton Hwy  Knoxville, TN ","Knoxville NW","TN","37912","300","395","351","PFresh","T0795.PMT@Target.com","","","","",""
